,season,match_id,inning,batting_team,batsman,batsman_runs,balls_faced,Strike-Rate,More-Than-30,More-Than-50,More-Than-100
3746,2012,249,1,Chennai Super Kings,SK Raina,36,26.0,138.46,1,0,0
3747,2012,249,2,Mumbai Indians,AT Rayudu,18,18.0,100.0,0,0,0
3748,2012,249,2,Mumbai Indians,JEC Franklin,25,30.0,83.33,0,0,0
3749,2012,249,2,Mumbai Indians,RE Levi,50,35.0,142.86,1,1,0
3750,2012,249,2,Mumbai Indians,RG Sharma,0,3.0,0.0,0,0,0
3751,2012,249,2,Mumbai Indians,SR Tendulkar,16,15.0,106.67,0,0,0
3752,2012,250,1,Kolkata Knight Riders,B Lee,9,5.0,180.0,0,0,0
3753,2012,250,1,Kolkata Knight Riders,BB McCullum,9,7.0,128.57,0,0,0
3754,2012,250,1,Kolkata Knight Riders,DB Das,18,9.0,200.0,0,0,0
3755,2012,250,1,Kolkata Knight Riders,G Gambhir,16,15.0,106.67,0,0,0
3756,2012,250,1,Kolkata Knight Riders,Iqbal Abdulla,1,1.0,100.0,0,0,0
3757,2012,250,1,Kolkata Knight Riders,JH Kallis,4,4.0,100.0,0,0,0
3758,2012,250,1,Kolkata Knight Riders,LR Shukla,26,17.0,152.94,0,0,0
3759,2012,250,1,Kolkata Knight Riders,MK Tiwary,0,1.0,0.0,0,0,0
3760,2012,250,1,Kolkata Knight Riders,R Bhatia,7,9.0,77.78,0,0,0
3761,2012,250,1,Kolkata Knight Riders,YK Pathan,0,4.0,0.0,0,0,0
3762,2012,250,2,Delhi Daredevils,AJ Finch,30,27.0,111.11,1,0,0
3763,2012,250,2,Delhi Daredevils,GJ Maxwell,3,7.0,42.86,0,0,0
3764,2012,250,2,Delhi Daredevils,IK Pathan,42,20.0,210.0,1,0,0
3765,2012,250,2,Delhi Daredevils,V Sehwag,20,13.0,153.85,0,0,0
3766,2012,251,1,Pune Warriors,B Kumar,2,4.0,50.0,0,0,0
3767,2012,251,1,Pune Warriors,CJ Ferguson,12,13.0,92.31,0,0,0
3768,2012,251,1,Pune Warriors,M Kartik,14,9.0,155.56,0,0,0
3769,2012,251,1,Pune Warriors,MK Pandey,0,5.0,0.0,0,0,0
3770,2012,251,1,Pune Warriors,MN Samuels,4,4.0,100.0,0,0,0
3771,2012,251,1,Pune Warriors,RV Uthappa,36,33.0,109.09,1,0,0
3772,2012,251,1,Pune Warriors,SC Ganguly,3,6.0,50.0,0,0,0
3773,2012,251,1,Pune Warriors,SPD Smith,39,32.0,121.88,1,0,0
3774,2012,251,1,Pune Warriors,WD Parnell,11,14.0,78.57,0,0,0
3775,2012,251,2,Mumbai Indians,AT Rayudu,1,2.0,50.0,0,0,0
3776,2012,251,2,Mumbai Indians,Harbhajan Singh,16,15.0,106.67,0,0,0
3777,2012,251,2,Mumbai Indians,JEC Franklin,32,42.0,76.19,1,0,0
3778,2012,251,2,Mumbai Indians,KA Pollard,8,11.0,72.73,0,0,0
3779,2012,251,2,Mumbai Indians,KD Karthik,32,32.0,100.0,1,0,0
3780,2012,251,2,Mumbai Indians,MM Patel,1,2.0,50.0,0,0,0
3781,2012,251,2,Mumbai Indians,PP Ojha,0,1.0,0.0,0,0,0
3782,2012,251,2,Mumbai Indians,RE Levi,0,2.0,0.0,0,0,0
3783,2012,251,2,Mumbai Indians,RG Sharma,1,6.0,16.67,0,0,0
3784,2012,251,2,Mumbai Indians,SA Yadav,0,4.0,0.0,0,0,0
3785,2012,251,2,Mumbai Indians,SL Malinga,5,3.0,166.67,0,0,0
3786,2012,252,1,Rajasthan Royals,AL Menaria,0,3.0,0.0,0,0,0
3787,2012,252,1,Rajasthan Royals,AM Rahane,98,66.0,148.48,1,1,0
3788,2012,252,1,Rajasthan Royals,BJ Hodge,21,16.0,131.25,0,0,0
3789,2012,252,1,Rajasthan Royals,KK Cooper,11,3.0,366.67,0,0,0
3790,2012,252,1,Rajasthan Royals,OA Shah,14,8.0,175.0,0,0,0
3791,2012,252,1,Rajasthan Royals,R Dravid,28,24.0,116.67,0,0,0
3792,2012,252,2,Kings XI Punjab,AC Gilchrist,27,18.0,150.0,0,0,0
3793,2012,252,2,Kings XI Punjab,AM Nayar,10,10.0,100.0,0,0,0
3794,2012,252,2,Kings XI Punjab,Bipul Sharma,18,13.0,138.46,0,0,0
3795,2012,252,2,Kings XI Punjab,DJ Hussey,13,10.0,130.0,0,0,0
3796,2012,252,2,Kings XI Punjab,Harmeet Singh,1,1.0,100.0,0,0,0
3797,2012,252,2,Kings XI Punjab,JP Faulkner,11,9.0,122.22,0,0,0
3798,2012,252,2,Kings XI Punjab,Mandeep Singh,34,25.0,136.0,1,0,0
3799,2012,252,2,Kings XI Punjab,P Kumar,10,6.0,166.67,0,0,0
3800,2012,252,2,Kings XI Punjab,PC Valthaty,13,15.0,86.67,0,0,0
3801,2012,252,2,Kings XI Punjab,PP Chawla,10,8.0,125.0,0,0,0
3802,2012,252,2,Kings XI Punjab,SE Marsh,7,6.0,116.67,0,0,0
3803,2012,253,1,Royal Challengers Bangalore,AB McDonald,30,19.0,157.89,1,0,0
3804,2012,253,1,Royal Challengers Bangalore,AB de Villiers,64,42.0,152.38,1,1,0
3805,2012,253,1,Royal Challengers Bangalore,CA Pujara,11,12.0,91.67,0,0,0
3806,2012,253,1,Royal Challengers Bangalore,DL Vettori,3,4.0,75.0,0,0,0
3807,2012,253,1,Royal Challengers Bangalore,HV Patel,0,1.0,0.0,0,0,0
3808,2012,253,1,Royal Challengers Bangalore,MA Agarwal,16,15.0,106.67,0,0,0
3809,2012,253,1,Royal Challengers Bangalore,R Vinay Kumar,18,16.0,112.5,0,0,0
3810,2012,253,1,Royal Challengers Bangalore,SS Tiwary,1,3.0,33.33,0,0,0
3811,2012,253,1,Royal Challengers Bangalore,V Kohli,8,8.0,100.0,0,0,0
3812,2012,253,2,Delhi Daredevils,AJ Finch,25,24.0,104.17,0,0,0
3813,2012,253,2,Delhi Daredevils,DAJ Bracewell,12,9.0,133.33,0,0,0
3814,2012,253,2,Delhi Daredevils,GJ Maxwell,3,4.0,75.0,0,0,0
3815,2012,253,2,Delhi Daredevils,IK Pathan,24,15.0,160.0,0,0,0
3816,2012,253,2,Delhi Daredevils,M Morkel,2,3.0,66.67,0,0,0
3817,2012,253,2,Delhi Daredevils,NV Ojha,33,26.0,126.92,1,0,0
3818,2012,253,2,Delhi Daredevils,V Sehwag,0,1.0,0.0,0,0,0
3819,2012,253,2,Delhi Daredevils,Y Nagar,16,15.0,106.67,0,0,0
3820,2012,253,2,Delhi Daredevils,Y Venugopal Rao,18,23.0,78.26,0,0,0
3821,2012,254,1,Chennai Super Kings,DJ Bravo,43,18.0,238.89,1,0,0
3822,2012,254,1,Chennai Super Kings,F du Plessis,39,25.0,156.0,1,0,0
3823,2012,254,1,Chennai Super Kings,JA Morkel,2,3.0,66.67,0,0,0
3824,2012,254,1,Chennai Super Kings,M Vijay,2,5.0,40.0,0,0,0
3825,2012,254,1,Chennai Super Kings,MS Dhoni,7,9.0,77.78,0,0,0
3826,2012,254,1,Chennai Super Kings,RA Jadeja,48,29.0,165.52,1,0,0
3827,2012,254,1,Chennai Super Kings,S Badrinath,25,20.0,125.0,0,0,0
3828,2012,254,1,Chennai Super Kings,SK Raina,16,12.0,133.33,0,0,0
3829,2012,254,2,Deccan Chargers,Ankit Sharma,15,8.0,187.5,0,0,0
3830,2012,254,2,Deccan Chargers,B Chipli,10,9.0,111.11,0,0,0
3831,2012,254,2,Deccan Chargers,CL White,23,16.0,143.75,0,0,0
3832,2012,254,2,Deccan Chargers,DB Ravi Teja,0,2.0,0.0,0,0,0
3833,2012,254,2,Deccan Chargers,DJ Harris,15,14.0,107.14,0,0,0
3834,2012,254,2,Deccan Chargers,DT Christian,2,3.0,66.67,0,0,0
3835,2012,254,2,Deccan Chargers,DW Steyn,5,8.0,62.5,0,0,0
3836,2012,254,2,Deccan Chargers,MS Gony,4,8.0,50.0,0,0,0
3837,2012,254,2,Deccan Chargers,PA Patel,20,17.0,117.65,0,0,0
3838,2012,254,2,Deccan Chargers,S Dhawan,21,18.0,116.67,0,0,0
3839,2012,255,1,Rajasthan Royals,AL Menaria,40,30.0,133.33,1,0,0
3840,2012,255,1,Rajasthan Royals,AM Rahane,0,4.0,0.0,0,0,0
3841,2012,255,1,Rajasthan Royals,BJ Hodge,44,29.0,151.72,1,0,0
3842,2012,255,1,Rajasthan Royals,KK Cooper,5,5.0,100.0,0,0,0
3843,2012,255,1,Rajasthan Royals,OA Shah,23,11.0,209.09,0,0,0
3844,2012,255,1,Rajasthan Royals,R Dravid,26,24.0,108.33,0,0,0
3845,2012,255,1,Rajasthan Royals,SP Goswami,23,18.0,127.78,0,0,0
3846,2012,255,2,Kolkata Knight Riders,B Lee,25,11.0,227.27,0,0,0
3847,2012,255,2,Kolkata Knight Riders,BB McCullum,2,4.0,50.0,0,0,0
3848,2012,255,2,Kolkata Knight Riders,DB Das,12,14.0,85.71,0,0,0
3849,2012,255,2,Kolkata Knight Riders,G Gambhir,0,1.0,0.0,0,0,0
3850,2012,255,2,Kolkata Knight Riders,Iqbal Abdulla,1,2.0,50.0,0,0,0
3851,2012,255,2,Kolkata Knight Riders,JH Kallis,5,8.0,62.5,0,0,0
3852,2012,255,2,Kolkata Knight Riders,LR Shukla,8,8.0,100.0,0,0,0
3853,2012,255,2,Kolkata Knight Riders,MK Tiwary,59,49.0,120.41,1,1,0
3854,2012,255,2,Kolkata Knight Riders,R Bhatia,8,8.0,100.0,0,0,0
3855,2012,255,2,Kolkata Knight Riders,SP Narine,0,1.0,0.0,0,0,0
3856,2012,255,2,Kolkata Knight Riders,YK Pathan,15,14.0,107.14,0,0,0
3857,2012,256,1,Pune Warriors,CJ Ferguson,3,6.0,50.0,0,0,0
3858,2012,256,1,Pune Warriors,JD Ryder,8,8.0,100.0,0,0,0
3859,2012,256,1,Pune Warriors,MK Pandey,12,4.0,300.0,0,0,0
3860,2012,256,1,Pune Warriors,MN Samuels,46,39.0,117.95,1,0,0
3861,2012,256,1,Pune Warriors,R Sharma,0,2.0,0.0,0,0,0
3862,2012,256,1,Pune Warriors,RV Uthappa,40,33.0,121.21,1,0,0
3863,2012,256,1,Pune Warriors,SC Ganguly,20,18.0,111.11,0,0,0
3864,2012,256,1,Pune Warriors,SPD Smith,25,12.0,208.33,0,0,0
3865,2012,256,2,Kings XI Punjab,AC Gilchrist,6,11.0,54.55,0,0,0
3866,2012,256,2,Kings XI Punjab,AD Mascarenhas,5,5.0,100.0,0,0,0
3867,2012,256,2,Kings XI Punjab,AM Nayar,24,28.0,85.71,0,0,0
3868,2012,256,2,Kings XI Punjab,Bipul Sharma,35,18.0,194.44,1,0,0
3869,2012,256,2,Kings XI Punjab,DJ Hussey,18,17.0,105.88,0,0,0
3870,2012,256,2,Kings XI Punjab,JP Faulkner,3,4.0,75.0,0,0,0
3871,2012,256,2,Kings XI Punjab,Mandeep Singh,24,23.0,104.35,0,0,0
3872,2012,256,2,Kings XI Punjab,P Kumar,1,2.0,50.0,0,0,0
3873,2012,256,2,Kings XI Punjab,PC Valthaty,1,5.0,20.0,0,0,0
3874,2012,256,2,Kings XI Punjab,PP Chawla,16,8.0,200.0,0,0,0
3875,2012,257,1,Deccan Chargers,A Mishra,0,2.0,0.0,0,0,0
3876,2012,257,1,Deccan Chargers,Ankit Sharma,1,2.0,50.0,0,0,0
3877,2012,257,1,Deccan Chargers,B Chipli,1,6.0,16.67,0,0,0
3878,2012,257,1,Deccan Chargers,CL White,30,22.0,136.36,1,0,0
3879,2012,257,1,Deccan Chargers,DB Ravi Teja,4,2.0,200.0,0,0,0
3880,2012,257,1,Deccan Chargers,DT Christian,39,36.0,108.33,1,0,0
3881,2012,257,1,Deccan Chargers,DW Steyn,2,2.0,100.0,0,0,0
3882,2012,257,1,Deccan Chargers,KC Sangakkara,14,19.0,73.68,0,0,0
3883,2012,257,1,Deccan Chargers,PA Patel,1,5.0,20.0,0,0,0
3884,2012,257,1,Deccan Chargers,S Dhawan,41,24.0,170.83,1,0,0
3885,2012,257,2,Mumbai Indians,AT Rayudu,19,24.0,79.17,0,0,0
3886,2012,257,2,Mumbai Indians,JEC Franklin,7,4.0,175.0,0,0,0
3887,2012,257,2,Mumbai Indians,KA Pollard,24,18.0,133.33,0,0,0
3888,2012,257,2,Mumbai Indians,KD Karthik,7,6.0,116.67,0,0,0
3889,2012,257,2,Mumbai Indians,RE Levi,3,9.0,33.33,0,0,0
3890,2012,257,2,Mumbai Indians,RG Sharma,73,50.0,146.0,1,1,0
3891,2012,257,2,Mumbai Indians,TL Suman,5,9.0,55.56,0,0,0
3892,2012,258,1,Kolkata Knight Riders,B Lee,8,4.0,200.0,0,0,0
3893,2012,258,1,Kolkata Knight Riders,G Gambhir,64,39.0,164.1,1,1,0
3894,2012,258,1,Kolkata Knight Riders,JH Kallis,22,23.0,95.65,0,0,0
3895,2012,258,1,Kolkata Knight Riders,LR Shukla,5,8.0,62.5,0,0,0
3896,2012,258,1,Kolkata Knight Riders,MK Tiwary,2,5.0,40.0,0,0,0
3897,2012,258,1,Kolkata Knight Riders,MS Bisla,46,29.0,158.62,1,0,0
3898,2012,258,1,Kolkata Knight Riders,R Bhatia,4,1.0,400.0,0,0,0
3899,2012,258,1,Kolkata Knight Riders,RN ten Doeschate,3,4.0,75.0,0,0,0
3900,2012,258,1,Kolkata Knight Riders,Shakib Al Hasan,4,4.0,100.0,0,0,0
3901,2012,258,1,Kolkata Knight Riders,YK Pathan,1,3.0,33.33,0,0,0
3902,2012,258,2,Royal Challengers Bangalore,AB de Villiers,10,10.0,100.0,0,0,0
3903,2012,258,2,Royal Challengers Bangalore,CA Pujara,6,9.0,66.67,0,0,0
3904,2012,258,2,Royal Challengers Bangalore,CH Gayle,2,8.0,25.0,0,0,0
3905,2012,258,2,Royal Challengers Bangalore,DL Vettori,20,12.0,166.67,0,0,0
3906,2012,258,2,Royal Challengers Bangalore,HV Patel,10,9.0,111.11,0,0,0
3907,2012,258,2,Royal Challengers Bangalore,MA Agarwal,5,6.0,83.33,0,0,0
3908,2012,258,2,Royal Challengers Bangalore,R Vinay Kumar,25,26.0,96.15,0,0,0
3909,2012,258,2,Royal Challengers Bangalore,SS Tiwary,18,19.0,94.74,0,0,0
3910,2012,258,2,Royal Challengers Bangalore,V Kohli,6,14.0,42.86,0,0,0
3911,2012,258,2,Royal Challengers Bangalore,Z Khan,11,7.0,157.14,0,0,0
3912,2012,259,1,Chennai Super Kings,DJ Bravo,22,31.0,70.97,0,0,0
3913,2012,259,1,Chennai Super Kings,F du Plessis,15,12.0,125.0,0,0,0
3914,2012,259,1,Chennai Super Kings,JA Morkel,2,3.0,66.67,0,0,0
3915,2012,259,1,Chennai Super Kings,MS Dhoni,11,18.0,61.11,0,0,0
3916,2012,259,1,Chennai Super Kings,R Ashwin,8,5.0,160.0,0,0,0
3917,2012,259,1,Chennai Super Kings,RA Jadeja,13,17.0,76.47,0,0,0
3918,2012,259,1,Chennai Super Kings,S Badrinath,15,16.0,93.75,0,0,0
3919,2012,259,1,Chennai Super Kings,SB Jakati,1,2.0,50.0,0,0,0
3920,2012,259,1,Chennai Super Kings,SK Raina,17,16.0,106.25,0,0,0
3921,2012,259,2,Delhi Daredevils,DPMD Jayawardene,20,21.0,95.24,0,0,0
3922,2012,259,2,Delhi Daredevils,KP Pietersen,43,26.0,165.38,1,0,0
3923,2012,259,2,Delhi Daredevils,NV Ojha,14,12.0,116.67,0,0,0
3924,2012,259,2,Delhi Daredevils,V Sehwag,33,21.0,157.14,1,0,0
3925,2012,260,1,Mumbai Indians,AT Rayudu,47,32.0,146.88,1,0,0
3926,2012,260,1,Mumbai Indians,Harbhajan Singh,18,6.0,300.0,0,0,0
3927,2012,260,1,Mumbai Indians,JEC Franklin,2,3.0,66.67,0,0,0
3928,2012,260,1,Mumbai Indians,KA Pollard,64,33.0,193.94,1,1,0
3929,2012,260,1,Mumbai Indians,KD Karthik,0,1.0,0.0,0,0,0
3930,2012,260,1,Mumbai Indians,RE Levi,29,22.0,131.82,0,0,0
3931,2012,260,1,Mumbai Indians,RG Sharma,21,13.0,161.54,0,0,0
3932,2012,260,1,Mumbai Indians,TL Suman,10,10.0,100.0,0,0,0
3933,2012,260,2,Rajasthan Royals,A Singh,0,3.0,0.0,0,0,0
3934,2012,260,2,Rajasthan Royals,AA Chavan,4,2.0,200.0,0,0,0
3935,2012,260,2,Rajasthan Royals,AL Menaria,20,15.0,133.33,0,0,0
3936,2012,260,2,Rajasthan Royals,AM Rahane,40,31.0,129.03,1,0,0
3937,2012,260,2,Rajasthan Royals,GB Hogg,2,5.0,40.0,0,0,0
3938,2012,260,2,Rajasthan Royals,J Botha,2,3.0,66.67,0,0,0
3939,2012,260,2,Rajasthan Royals,KK Cooper,14,6.0,233.33,0,0,0
3940,2012,260,2,Rajasthan Royals,OA Shah,76,42.0,180.95,1,1,0
3941,2012,260,2,Rajasthan Royals,R Dravid,3,5.0,60.0,0,0,0
3942,2012,260,2,Rajasthan Royals,SK Trivedi,5,6.0,83.33,0,0,0
3943,2012,260,2,Rajasthan Royals,SP Goswami,0,1.0,0.0,0,0,0
3944,2012,261,1,Royal Challengers Bangalore,AB de Villiers,4,2.0,200.0,0,0,0
3945,2012,261,1,Royal Challengers Bangalore,CA Pujara,0,1.0,0.0,0,0,0
3946,2012,261,1,Royal Challengers Bangalore,CH Gayle,68,35.0,194.29,1,1,0
3947,2012,261,1,Royal Challengers Bangalore,DL Vettori,1,1.0,100.0,0,0,0
3948,2012,261,1,Royal Challengers Bangalore,MA Agarwal,45,26.0,173.08,1,0,0
3949,2012,261,1,Royal Challengers Bangalore,R Vinay Kumar,6,1.0,600.0,0,0,0
3950,2012,261,1,Royal Challengers Bangalore,RR Bhatkal,0,2.0,0.0,0,0,0
3951,2012,261,1,Royal Challengers Bangalore,SS Tiwary,8,6.0,133.33,0,0,0
3952,2012,261,1,Royal Challengers Bangalore,V Kohli,57,46.0,123.91,1,1,0
3953,2012,261,2,Chennai Super Kings,DJ Bravo,25,15.0,166.67,0,0,0
3954,2012,261,2,Chennai Super Kings,F du Plessis,71,46.0,154.35,1,1,0
3955,2012,261,2,Chennai Super Kings,JA Morkel,28,7.0,400.0,0,0,0
3956,2012,261,2,Chennai Super Kings,M Vijay,11,15.0,73.33,0,0,0
3957,2012,261,2,Chennai Super Kings,MS Dhoni,40,24.0,166.67,1,0,0
3958,2012,261,2,Chennai Super Kings,RA Jadeja,4,1.0,400.0,0,0,0
3959,2012,261,2,Chennai Super Kings,SK Raina,23,14.0,164.29,0,0,0
3960,2012,262,1,Pune Warriors,A Nehra,2,4.0,50.0,0,0,0
3961,2012,262,1,Pune Warriors,AB Dinda,2,5.0,40.0,0,0,0
3962,2012,262,1,Pune Warriors,AD Mathews,11,9.0,122.22,0,0,0
3963,2012,262,1,Pune Warriors,JD Ryder,7,11.0,63.64,0,0,0
3964,2012,262,1,Pune Warriors,M Manhas,31,28.0,110.71,1,0,0
3965,2012,262,1,Pune Warriors,MK Pandey,0,3.0,0.0,0,0,0
3966,2012,262,1,Pune Warriors,MN Samuels,2,12.0,16.67,0,0,0
3967,2012,262,1,Pune Warriors,R Sharma,2,4.0,50.0,0,0,0
3968,2012,262,1,Pune Warriors,RV Uthappa,17,16.0,106.25,0,0,0
3969,2012,262,1,Pune Warriors,SC Ganguly,16,9.0,177.78,0,0,0
3970,2012,262,1,Pune Warriors,SPD Smith,13,13.0,100.0,0,0,0
3971,2012,262,2,Kings XI Punjab,AC Gilchrist,21,17.0,123.53,0,0,0
3972,2012,262,2,Kings XI Punjab,Mandeep Singh,10,10.0,100.0,0,0,0
3973,2012,262,2,Kings XI Punjab,PC Valthaty,0,1.0,0.0,0,0,0
3974,2012,262,2,Kings XI Punjab,PP Chawla,21,24.0,87.5,0,0,0
3975,2012,262,2,Kings XI Punjab,SE Marsh,64,54.0,118.52,1,1,0
3976,2012,263,1,Rajasthan Royals,AL Menaria,1,6.0,16.67,0,0,0
3977,2012,263,1,Rajasthan Royals,AM Rahane,19,16.0,118.75,0,0,0
3978,2012,263,1,Rajasthan Royals,BJ Hodge,12,9.0,133.33,0,0,0
3979,2012,263,1,Rajasthan Royals,J Botha,6,7.0,85.71,0,0,0
3980,2012,263,1,Rajasthan Royals,OA Shah,31,33.0,93.94,1,0,0
3981,2012,263,1,Rajasthan Royals,R Dravid,28,27.0,103.7,0,0,0
3982,2012,263,1,Rajasthan Royals,SP Goswami,24,22.0,109.09,0,0,0
3983,2012,263,2,Kolkata Knight Riders,G Gambhir,11,11.0,100.0,0,0,0
3984,2012,263,2,Kolkata Knight Riders,JH Kallis,31,38.0,81.58,1,0,0
3985,2012,263,2,Kolkata Knight Riders,MK Tiwary,24,18.0,133.33,0,0,0
3986,2012,263,2,Kolkata Knight Riders,MS Bisla,29,29.0,100.0,0,0,0
3987,2012,263,2,Kolkata Knight Riders,RN ten Doeschate,7,3.0,233.33,0,0,0
3988,2012,263,2,Kolkata Knight Riders,Shakib Al Hasan,16,10.0,160.0,0,0,0
3989,2012,263,2,Kolkata Knight Riders,YK Pathan,7,7.0,100.0,0,0,0
3990,2012,264,1,Deccan Chargers,A Mishra,6,6.0,100.0,0,0,0
3991,2012,264,1,Deccan Chargers,AA Jhunjhunwala,4,5.0,80.0,0,0,0
3992,2012,264,1,Deccan Chargers,Ankit Sharma,1,1.0,100.0,0,0,0
3993,2012,264,1,Deccan Chargers,B Chipli,25,17.0,147.06,0,0,0
3994,2012,264,1,Deccan Chargers,DT Christian,19,21.0,90.48,0,0,0
3995,2012,264,1,Deccan Chargers,DW Steyn,2,3.0,66.67,0,0,0
3996,2012,264,1,Deccan Chargers,JP Duminy,4,5.0,80.0,0,0,0
3997,2012,264,1,Deccan Chargers,KC Sangakkara,1,7.0,14.29,0,0,0
3998,2012,264,1,Deccan Chargers,PA Patel,45,27.0,166.67,1,0,0
3999,2012,264,1,Deccan Chargers,S Dhawan,44,29.0,151.72,1,0,0
4000,2012,264,2,Delhi Daredevils,DPMD Jayawardene,6,5.0,120.0,0,0,0
4001,2012,264,2,Delhi Daredevils,IK Pathan,5,11.0,45.45,0,0,0
4002,2012,264,2,Delhi Daredevils,KP Pietersen,103,64.0,160.94,1,1,1
4003,2012,264,2,Delhi Daredevils,LRPL Taylor,13,11.0,118.18,0,0,0
4004,2012,264,2,Delhi Daredevils,NV Ojha,1,4.0,25.0,0,0,0
4005,2012,264,2,Delhi Daredevils,V Sehwag,7,5.0,140.0,0,0,0
4006,2012,264,2,Delhi Daredevils,Y Nagar,23,15.0,153.33,0,0,0
4007,2012,265,1,Chennai Super Kings,DJ Bravo,5,2.0,250.0,0,0,0
4008,2012,265,1,Chennai Super Kings,F du Plessis,43,33.0,130.3,1,0,0
4009,2012,265,1,Chennai Super Kings,JA Morkel,3,3.0,100.0,0,0,0
4010,2012,265,1,Chennai Super Kings,M Vijay,8,11.0,72.73,0,0,0
4011,2012,265,1,Chennai Super Kings,MS Dhoni,26,28.0,92.86,0,0,0
4012,2012,265,1,Chennai Super Kings,RA Jadeja,44,26.0,169.23,1,0,0
4013,2012,265,1,Chennai Super Kings,SK Raina,20,19.0,105.26,0,0,0
4014,2012,265,2,Pune Warriors,JD Ryder,73,56.0,130.36,1,1,0
4015,2012,265,2,Pune Warriors,MN Samuels,8,15.0,53.33,0,0,0
4016,2012,265,2,Pune Warriors,RV Uthappa,10,7.0,142.86,0,0,0
4017,2012,265,2,Pune Warriors,SC Ganguly,16,16.0,100.0,0,0,0
4018,2012,265,2,Pune Warriors,SPD Smith,44,22.0,200.0,1,0,0
4019,2012,266,1,Kings XI Punjab,AC Gilchrist,5,9.0,55.56,0,0,0
4020,2012,266,1,Kings XI Punjab,AD Mascarenhas,0,1.0,0.0,0,0,0
4021,2012,266,1,Kings XI Punjab,BA Bhatt,6,2.0,300.0,0,0,0
4022,2012,266,1,Kings XI Punjab,Bipul Sharma,12,11.0,109.09,0,0,0
4023,2012,266,1,Kings XI Punjab,DJ Hussey,32,31.0,103.23,1,0,0
4024,2012,266,1,Kings XI Punjab,Harmeet Singh,14,6.0,233.33,0,0,0
4025,2012,266,1,Kings XI Punjab,Mandeep Singh,38,34.0,111.76,1,0,0
4026,2012,266,1,Kings XI Punjab,P Dogra,6,11.0,54.55,0,0,0
4027,2012,266,1,Kings XI Punjab,P Kumar,0,1.0,0.0,0,0,0
4028,2012,266,1,Kings XI Punjab,PP Chawla,13,8.0,162.5,0,0,0
4029,2012,266,1,Kings XI Punjab,SE Marsh,1,6.0,16.67,0,0,0
4030,2012,266,2,Kolkata Knight Riders,DB Das,35,23.0,152.17,1,0,0
4031,2012,266,2,Kolkata Knight Riders,G Gambhir,22,13.0,169.23,0,0,0
4032,2012,266,2,Kolkata Knight Riders,JH Kallis,1,5.0,20.0,0,0,0
4033,2012,266,2,Kolkata Knight Riders,MK Tiwary,20,27.0,74.07,0,0,0
4034,2012,266,2,Kolkata Knight Riders,MS Bisla,27,25.0,108.0,0,0,0
4035,2012,266,2,Kolkata Knight Riders,R Bhatia,3,2.0,150.0,0,0,0
4036,2012,266,2,Kolkata Knight Riders,RN ten Doeschate,11,14.0,78.57,0,0,0
4037,2012,266,2,Kolkata Knight Riders,Shakib Al Hasan,4,8.0,50.0,0,0,0
4038,2012,266,2,Kolkata Knight Riders,YK Pathan,0,3.0,0.0,0,0,0
4039,2012,267,1,Rajasthan Royals,AM Rahane,103,60.0,171.67,1,1,1
4040,2012,267,1,Rajasthan Royals,BJ Hodge,1,2.0,50.0,0,0,0
4041,2012,267,1,Rajasthan Royals,OA Shah,60,26.0,230.77,1,1,0
4042,2012,267,1,Rajasthan Royals,R Dravid,25,32.0,78.12,0,0,0
4043,2012,267,2,Royal Challengers Bangalore,AB de Villiers,6,9.0,66.67,0,0,0
4044,2012,267,2,Royal Challengers Bangalore,CH Gayle,8,9.0,88.89,0,0,0
4045,2012,267,2,Royal Challengers Bangalore,DL Vettori,1,2.0,50.0,0,0,0
4046,2012,267,2,Royal Challengers Bangalore,M Kaif,14,16.0,87.5,0,0,0
4047,2012,267,2,Royal Challengers Bangalore,M Muralitharan,6,8.0,75.0,0,0,0
4048,2012,267,2,Royal Challengers Bangalore,MA Agarwal,34,21.0,161.9,1,0,0
4049,2012,267,2,Royal Challengers Bangalore,R Vinay Kumar,11,9.0,122.22,0,0,0
4050,2012,267,2,Royal Challengers Bangalore,S Aravind,14,8.0,175.0,0,0,0
4051,2012,267,2,Royal Challengers Bangalore,SS Tiwary,17,16.0,106.25,0,0,0
4052,2012,267,2,Royal Challengers Bangalore,V Kohli,22,18.0,122.22,0,0,0
4053,2012,267,2,Royal Challengers Bangalore,Z Khan,0,3.0,0.0,0,0,0
4054,2012,268,1,Mumbai Indians,AT Rayudu,4,11.0,36.36,0,0,0
4055,2012,268,1,Mumbai Indians,CJ McKay,8,15.0,53.33,0,0,0
4056,2012,268,1,Mumbai Indians,DJ Jacobs,0,10.0,0.0,0,0,0
4057,2012,268,1,Mumbai Indians,Harbhajan Singh,33,22.0,150.0,1,0,0
4058,2012,268,1,Mumbai Indians,KA Pollard,1,3.0,33.33,0,0,0
4059,2012,268,1,Mumbai Indians,KD Karthik,3,4.0,75.0,0,0,0
4060,2012,268,1,Mumbai Indians,MM Patel,1,5.0,20.0,0,0,0
4061,2012,268,1,Mumbai Indians,PP Ojha,3,12.0,25.0,0,0,0
4062,2012,268,1,Mumbai Indians,RE Levi,1,4.0,25.0,0,0,0
4063,2012,268,1,Mumbai Indians,RG Sharma,29,27.0,107.41,0,0,0
4064,2012,268,1,Mumbai Indians,RP Singh,0,4.0,0.0,0,0,0
