Name,City,Country Code,Days,Start,End
ma chicago,Houston,US,2,1100,2000
ma chicago,Houston,US,3,1100,2000
ma chicago,Houston,US,4,1100,2000
ma chicago,Houston,US,5,1100,2000
ma chicago,Houston,US,6,1100,2000
ma chicago,Houston,US,0,1100,2200
ma chicago,Houston,US,1,1100,2200
ma chicago,Houston,US,2,1100,2200
ma chicago,Houston,US,3,1100,2300
ma chicago,Houston,US,4,1100,2300
ma chicago,Houston,US,5,1100,2300
ma chicago,Houston,US,6,1100,2200
ma chicago,Brooklyn,US,0,1230,2300
ma chicago,Brooklyn,US,1,1230,2300
ma chicago,Brooklyn,US,2,1230,2300
ma chicago,Brooklyn,US,3,1230,2300
ma chicago,Brooklyn,US,4,1230,0100
ma chicago,Brooklyn,US,5,1200,0100
ma chicago,Brooklyn,US,6,1200,2300
ma chicago,Seattle,US,0,1130,1400
ma chicago,Seattle,US,0,1700,2130
ma chicago,Seattle,US,1,1130,1400
ma chicago,Seattle,US,1,1700,2130
ma chicago,Seattle,US,2,1130,1400
ma chicago,Seattle,US,2,1700,2130
ma chicago,Seattle,US,3,1130,1400
ma chicago,Seattle,US,3,1700,2130
ma chicago,Seattle,US,4,1130,1400
ma chicago,Seattle,US,4,1630,2200
ma chicago,Seattle,US,5,1630,2200
ma chicago,Seattle,US,6,1600,2100
ma chicago,Washington,US,0,1100,2000
ma chicago,Washington,US,1,1100,2000
ma chicago,Washington,US,2,1100,2000
ma chicago,Washington,US,3,1100,2000
ma chicago,Washington,US,4,1100,2000
ma chicago,Houston,US,0,1100,2200
ma chicago,Houston,US,1,1100,2200
ma chicago,Houston,US,2,1100,2200
ma chicago,Houston,US,3,1100,2200
ma chicago,Houston,US,4,1100,2300
ma chicago,Houston,US,5,1800,2300
ma chicago,New York,US,0,1200,1500
ma chicago,New York,US,0,1700,2300
ma chicago,New York,US,1,1200,1500
ma chicago,New York,US,1,1700,0000
ma chicago,New York,US,2,1200,1500
ma chicago,New York,US,2,1700,0000
ma chicago,New York,US,3,1200,1500
ma chicago,New York,US,3,1700,0000
ma chicago,New York,US,4,1200,1500
ma chicago,New York,US,4,1700,0000
ma chicago,New York,US,5,1200,1500
ma chicago,New York,US,5,1700,0000
ma chicago,New York,US,6,1200,1500
ma chicago,New York,US,6,1700,2230
ma chicago,Washington,US,1,1730,2130
ma chicago,Washington,US,2,1730,2130
ma chicago,Washington,US,3,1730,2130
ma chicago,Washington,US,4,1700,2200
ma chicago,Washington,US,5,1700,2200
ma chicago,Boston,US,0,1100,2200
ma chicago,Boston,US,1,1100,2200
ma chicago,Boston,US,2,1100,2200
ma chicago,Boston,US,3,1100,2200
ma chicago,Boston,US,4,1100,2300
ma chicago,Boston,US,5,1100,2300
ma chicago,Boston,US,6,1100,2200
ma chicago,Boston,US,0,1100,2300
ma chicago,Boston,US,1,1100,2300
ma chicago,Boston,US,2,1100,2300
ma chicago,Boston,US,3,1100,0200
ma chicago,Boston,US,4,1100,0200
ma chicago,Boston,US,5,1600,0200
ma chicago,Boston,US,6,1600,2300
ma chicago,Denver,US,0,1100,2100
ma chicago,Denver,US,1,1100,2100
ma chicago,Denver,US,2,1100,2100
ma chicago,Denver,US,3,1100,2100
ma chicago,Denver,US,4,1100,2200
ma chicago,Denver,US,5,1000,2200
ma chicago,Denver,US,6,1000,2100
ma chicago,Washington,US,0,1100,2230
ma chicago,Washington,US,1,1100,2230
ma chicago,Washington,US,2,1100,2230
ma chicago,Washington,US,3,1100,2230
ma chicago,Washington,US,4,1100,2330
ma chicago,Washington,US,5,1000,2330
ma chicago,Washington,US,6,1000,2230
ma chicago,Washington,US,0,1100,2230
ma chicago,Washington,US,1,1100,2230
ma chicago,Washington,US,2,1100,2230
ma chicago,Washington,US,3,1100,2230
ma chicago,Washington,US,4,1100,2330
ma chicago,Washington,US,5,1000,2330
ma chicago,Washington,US,6,1000,2230
ma chicago,Washington,US,0,1100,2230
ma chicago,Washington,US,1,1100,2230
ma chicago,Washington,US,2,1100,2230
ma chicago,Washington,US,3,1100,2230
ma chicago,Washington,US,4,1100,2330
ma chicago,Washington,US,5,1000,2330
ma chicago,Washington,US,6,1000,2230
ma chicago,Phoenix,US,0,0630,1430
ma chicago,Phoenix,US,1,0630,1430
ma chicago,Phoenix,US,2,0630,1430
ma chicago,Phoenix,US,3,0630,1430
ma chicago,Phoenix,US,4,0630,1430
ma chicago,Phoenix,US,5,0630,1430
ma chicago,Phoenix,US,6,0630,1430
ma chicago,Seattle,US,0,1130,2200
ma chicago,Seattle,US,1,1130,2200
ma chicago,Seattle,US,2,1130,2200
ma chicago,Seattle,US,3,1130,2200
ma chicago,Seattle,US,4,1130,2200
ma chicago,Seattle,US,5,1130,2200
ma chicago,Las Vegas,US,0,1100,2100
ma chicago,Las Vegas,US,1,1100,2100
ma chicago,Las Vegas,US,2,1100,2100
ma chicago,Las Vegas,US,3,1100,2100
ma chicago,Las Vegas,US,4,1100,2100
ma chicago,Las Vegas,US,5,1100,2100
ma chicago,Boston,US,1,1700,2200
ma chicago,Boston,US,2,1700,2200
ma chicago,Boston,US,3,1700,2200
ma chicago,Boston,US,4,1700,2200
ma chicago,Boston,US,5,1200,2230
ma chicago,Boston,US,6,1600,2200
ma chicago,San Francisco,US,0,1730,2330
ma chicago,San Francisco,US,1,1730,2330
ma chicago,San Francisco,US,2,1730,2330
ma chicago,San Francisco,US,3,1730,2330
ma chicago,San Francisco,US,4,1730,2330
ma chicago,San Francisco,US,5,1100,2330
ma chicago,San Francisco,US,6,1100,2330
ma chicago,Boston,US,0,0800,2300
ma chicago,Boston,US,1,0800,2300
ma chicago,Boston,US,2,0800,2300
ma chicago,Boston,US,3,0800,2300
ma chicago,Boston,US,4,0800,2300
ma chicago,Boston,US,5,0800,2300
ma chicago,Boston,US,6,0900,2100
ma chicago,San Jose,US,0,1030,2100
ma chicago,San Jose,US,1,1030,2100
ma chicago,San Jose,US,2,1030,2100
ma chicago,San Jose,US,3,1030,2100
ma chicago,San Jose,US,4,1030,2100
ma chicago,San Jose,US,5,0900,2100
ma chicago,San Jose,US,6,0900,2100
ma chicago,Chicago,US,0,1100,2230
ma chicago,Chicago,US,1,1100,2230
ma chicago,Chicago,US,2,1100,2230
ma chicago,Chicago,US,3,1100,2230
ma chicago,Chicago,US,4,1100,2300
ma chicago,Chicago,US,5,1100,2300
ma chicago,Chicago,US,6,1100,2200
ma chicago,Boston,US,0,1000,2300
ma chicago,Boston,US,1,1000,2300
ma chicago,Boston,US,2,1000,2300
ma chicago,Boston,US,3,1000,2300
ma chicago,Boston,US,4,1000,0100
ma chicago,Boston,US,5,0900,0100
ma chicago,Boston,US,6,0900,2300
ma chicago,Denver,US,0,0800,2100
ma chicago,Denver,US,1,0800,2100
ma chicago,Denver,US,2,0800,2100
ma chicago,Denver,US,3,0800,2100
ma chicago,Denver,US,4,0800,2100
ma chicago,Denver,US,5,0900,1800
ma chicago,Denver,US,6,0900,1800
ma chicago,Denver,US,0,1100,2230
ma chicago,Denver,US,1,1600,2230
ma chicago,Denver,US,2,1600,2230
ma chicago,Denver,US,3,1600,2230
ma chicago,Denver,US,4,1100,0000
ma chicago,Denver,US,5,1000,0000
ma chicago,Denver,US,6,1000,2200
ma chicago,Houston,US,0,1100,0000
ma chicago,Houston,US,1,1100,0000
ma chicago,Houston,US,2,1100,0000
ma chicago,Houston,US,3,1100,0000
ma chicago,Houston,US,4,1100,0200
ma chicago,Houston,US,5,1000,0200
ma chicago,Houston,US,6,1000,0000
ma chicago,San Jose,US,1,1130,1500
ma chicago,San Jose,US,1,1700,2100
ma chicago,San Jose,US,2,1130,1500
ma chicago,San Jose,US,2,1700,2100
ma chicago,San Jose,US,3,1130,1500
ma chicago,San Jose,US,3,1700,2100
ma chicago,San Jose,US,4,1130,1500
ma chicago,San Jose,US,4,1700,2130
ma chicago,San Jose,US,5,1130,1500
ma chicago,San Jose,US,5,1700,2130
ma chicago,San Jose,US,6,1130,1500
ma chicago,San Jose,US,6,1700,2100
ma chicago,Detroit,US,0,1100,0200
ma chicago,Detroit,US,1,1100,0200
ma chicago,Detroit,US,2,1100,0200
ma chicago,Detroit,US,3,1100,0200
ma chicago,Detroit,US,4,1100,0200
ma chicago,Detroit,US,5,1100,0200
ma chicago,Detroit,US,6,1100,0200
ma chicago,Brooklyn,US,0,1700,2200
ma chicago,Brooklyn,US,1,1100,1500
ma chicago,Brooklyn,US,1,1700,2200
ma chicago,Brooklyn,US,2,1100,1500
ma chicago,Brooklyn,US,2,1700,2200
ma chicago,Brooklyn,US,3,1100,1500
ma chicago,Brooklyn,US,3,1700,2300
ma chicago,Brooklyn,US,4,1100,1500
ma chicago,Brooklyn,US,4,1700,0000
ma chicago,Brooklyn,US,5,1100,1500
ma chicago,Brooklyn,US,5,1700,0000
ma chicago,Brooklyn,US,6,1100,1500
ma chicago,Brooklyn,US,6,1700,2200
ma chicago,San Francisco,US,0,1100,0200
ma chicago,San Francisco,US,1,1100,0200
ma chicago,San Francisco,US,2,1100,0200
ma chicago,San Francisco,US,3,1100,0200
ma chicago,San Francisco,US,4,1100,0400
ma chicago,San Francisco,US,5,1100,0400
ma chicago,San Francisco,US,6,1100,0200
ma chicago,Las Vegas,US,0,1100,2200
ma chicago,Las Vegas,US,1,1100,2200
ma chicago,Las Vegas,US,2,1100,2200
ma chicago,Las Vegas,US,3,1100,2200
ma chicago,Las Vegas,US,4,1100,2300
ma chicago,Las Vegas,US,5,1100,2300
ma chicago,Las Vegas,US,6,1100,2300
ma chicago,Phoenix,US,0,1100,2000
ma chicago,Phoenix,US,1,1100,2000
ma chicago,Phoenix,US,2,1100,2000
ma chicago,Phoenix,US,3,1100,2000
ma chicago,Phoenix,US,4,1100,2000
ma chicago,Phoenix,US,5,1100,2000
ma chicago,Chicago,US,0,1100,0200
ma chicago,Chicago,US,1,1100,0200
ma chicago,Chicago,US,2,1100,0200
ma chicago,Chicago,US,3,1100,0200
ma chicago,Chicago,US,4,1100,0200
ma chicago,Chicago,US,5,1100,0300
ma chicago,Charlotte,US,1,1730,2030
ma chicago,Charlotte,US,2,1730,2030
ma chicago,Charlotte,US,3,1730,2030
ma chicago,Charlotte,US,4,1730,2030
ma chicago,Charlotte,US,5,1730,2030
ma chicago,Detroit,US,0,1100,0200
ma chicago,Detroit,US,1,1100,0200
ma chicago,Detroit,US,2,1100,0200
ma chicago,Detroit,US,3,1100,0200
ma chicago,Detroit,US,4,1100,0200
ma chicago,Detroit,US,5,1100,0200
ma chicago,Detroit,US,6,1200,0000
ma chicago,Washington,US,2,1200,2100
ma chicago,Washington,US,3,1200,2100
ma chicago,Washington,US,4,1200,2100
ma chicago,Washington,US,5,1200,2100
ma chicago,Washington,US,6,1200,2000
ma chicago,Seattle,US,0,0700,0200
ma chicago,Seattle,US,1,0700,0200
ma chicago,Seattle,US,2,0700,0200
ma chicago,Seattle,US,3,0700,0200
ma chicago,Seattle,US,4,0700,0300
ma chicago,Seattle,US,5,0700,0300
ma chicago,Seattle,US,6,0700,0200
ma chicago,Seattle,US,0,1100,1500
ma chicago,Seattle,US,0,1700,2000
ma chicago,Seattle,US,1,1100,1500
ma chicago,Seattle,US,1,1700,2000
ma chicago,Seattle,US,2,1100,1500
ma chicago,Seattle,US,2,1700,2000
ma chicago,Seattle,US,3,1100,1500
ma chicago,Seattle,US,3,1700,2000
ma chicago,Seattle,US,4,1100,1500
ma chicago,Seattle,US,4,1700,2000
ma chicago,Seattle,US,5,1300,1500
ma chicago,Seattle,US,5,1700,2000
ma chicago,Washington,US,0,1700,2200
ma chicago,Washington,US,1,1700,2200
ma chicago,Washington,US,2,1700,2200
ma chicago,Washington,US,3,1700,2200
ma chicago,Washington,US,4,1700,2300
ma chicago,Washington,US,5,1030,2300
ma chicago,Washington,US,6,1000,2200
ma chicago,Seattle,US,0,1100,2200
ma chicago,Seattle,US,1,1100,2200
ma chicago,Seattle,US,2,1100,2200
ma chicago,Seattle,US,3,1100,2200
ma chicago,Seattle,US,4,1100,0200
ma chicago,Seattle,US,5,1100,0200
ma chicago,Seattle,US,6,1100,2200
ma chicago,Boston,US,0,1200,2130
ma chicago,Boston,US,1,1200,2130
ma chicago,Boston,US,2,1200,2130
ma chicago,Boston,US,3,1200,2130
ma chicago,Boston,US,4,1200,2130
ma chicago,Boston,US,5,1200,2130
ma chicago,Boston,US,6,1200,2130
ma chicago,Boston,US,0,1100,1430
ma chicago,Boston,US,1,1100,2100
ma chicago,Boston,US,2,1100,2100
ma chicago,Boston,US,3,1100,2200
ma chicago,Boston,US,4,1100,2200
ma chicago,Boston,US,5,1100,2200
ma chicago,Boston,US,6,1100,2100
ma chicago,Boston,US,0,1130,1430
ma chicago,Boston,US,1,1130,1430
ma chicago,Boston,US,2,1130,1430
ma chicago,Boston,US,3,1130,1430
ma chicago,Boston,US,4,1130,1430
ma chicago,Boston,US,0,0700,1900
ma chicago,Boston,US,1,0700,1900
ma chicago,Boston,US,2,0700,1900
ma chicago,Boston,US,3,0700,1900
ma chicago,Boston,US,4,0700,1900
ma chicago,Boston,US,5,0700,1900
ma chicago,Boston,US,6,0700,1900
ma chicago,Houston,US,1,1100,1500
ma chicago,Houston,US,1,1700,2200
ma chicago,Houston,US,2,1100,1500
ma chicago,Houston,US,2,1700,2200
ma chicago,Houston,US,3,1100,1500
ma chicago,Houston,US,3,1700,2200
ma chicago,Houston,US,4,1100,1500
ma chicago,Houston,US,4,1700,2300
ma chicago,Houston,US,5,1100,1500
ma chicago,Houston,US,5,1700,2300
ma chicago,Houston,US,6,1100,1500
ma chicago,Houston,US,6,1700,2200
ma chicago,Phoenix,US,0,1500,2100
ma chicago,Phoenix,US,1,1500,2100
ma chicago,Phoenix,US,2,1500,2100
ma chicago,Phoenix,US,3,1500,2100
ma chicago,Phoenix,US,4,1500,2200
ma chicago,Phoenix,US,5,1700,2200
ma chicago,Brooklyn,US,0,0800,0200
ma chicago,Brooklyn,US,1,0800,0200
ma chicago,Brooklyn,US,2,0800,0200
ma chicago,Brooklyn,US,3,0800,0200
ma chicago,Brooklyn,US,4,0800,0400
ma chicago,Brooklyn,US,5,1000,0400
ma chicago,Brooklyn,US,6,1000,0200
ma chicago,Houston,US,0,1100,0000
ma chicago,Houston,US,1,1100,0000
ma chicago,Houston,US,2,1100,0000
ma chicago,Houston,US,3,1100,0000
ma chicago,Houston,US,4,1100,0300
ma chicago,Houston,US,5,1100,0300
ma chicago,Houston,US,6,1100,2200
ma chicago,Birmingham,US,0,1100,2200
ma chicago,Birmingham,US,1,1100,2200
ma chicago,Birmingham,US,2,1100,2200
ma chicago,Birmingham,US,3,1100,2200
ma chicago,Birmingham,US,4,1100,2300
ma chicago,Birmingham,US,5,1100,2300
ma chicago,Birmingham,US,6,1100,2200
ma chicago,Houston,US,1,1100,1400
ma chicago,Houston,US,2,1100,1400
ma chicago,Houston,US,3,1100,1400
ma chicago,Houston,US,4,1100,2000
ma chicago,Houston,US,5,1200,2000
ma chicago,Houston,US,6,1200,1700
ma chicago,Washington,US,0,1700,2200
ma chicago,Washington,US,2,1700,2200
ma chicago,Washington,US,3,1100,2200
ma chicago,Washington,US,4,1100,2300
ma chicago,Washington,US,5,1100,2300
ma chicago,Washington,US,6,1100,2200
ma chicago,Boston,US,0,1700,2100
ma chicago,Boston,US,1,1700,2200
ma chicago,Boston,US,2,1130,1400
ma chicago,Boston,US,2,1700,2200
ma chicago,Boston,US,3,1130,1400
ma chicago,Boston,US,3,1700,2200
ma chicago,Boston,US,4,1130,1400
ma chicago,Boston,US,4,1700,2200
ma chicago,Boston,US,5,1700,2200
ma chicago,Boston,US,6,1700,2100
ma chicago,Charlotte,US,0,0700,1500
ma chicago,Charlotte,US,1,0700,1500
ma chicago,Charlotte,US,2,0700,1500
ma chicago,Charlotte,US,3,0700,1500
ma chicago,Charlotte,US,4,0700,1500
ma chicago,Denver,US,0,1100,2100
ma chicago,Denver,US,1,1100,2100
ma chicago,Denver,US,2,1100,2100
ma chicago,Denver,US,3,1100,2100
ma chicago,Denver,US,4,1100,2100
ma chicago,Denver,US,5,1100,2100
ma chicago,Denver,US,6,1100,2100
ma chicago,San Jose,US,1,1230,2200
ma chicago,San Jose,US,2,1230,2200
ma chicago,San Jose,US,3,1230,2200
ma chicago,San Jose,US,4,1230,2200
ma chicago,San Jose,US,5,1230,2200
ma chicago,San Jose,US,6,1230,1900
ma chicago,Charlotte,US,0,1100,2130
ma chicago,Charlotte,US,1,1100,2130
ma chicago,Charlotte,US,2,1100,2130
ma chicago,Charlotte,US,3,1100,2130
ma chicago,Charlotte,US,4,1100,2330
ma chicago,Charlotte,US,5,0900,2330
ma chicago,Charlotte,US,6,0900,2130
ma chicago,Las Vegas,US,0,1100,1430
ma chicago,Las Vegas,US,0,1700,2300
ma chicago,Las Vegas,US,1,1100,1430
ma chicago,Las Vegas,US,1,1700,2300
ma chicago,Las Vegas,US,2,1100,1430
ma chicago,Las Vegas,US,2,1700,2300
ma chicago,Las Vegas,US,3,1100,1430
ma chicago,Las Vegas,US,3,1700,2300
ma chicago,Las Vegas,US,4,1100,1430
ma chicago,Las Vegas,US,4,1700,2300
ma chicago,Las Vegas,US,5,1030,1500
ma chicago,Las Vegas,US,5,1700,2300
ma chicago,Las Vegas,US,6,1030,1500
ma chicago,Las Vegas,US,6,1700,2300
ma chicago,Boston,US,0,0800,2300
ma chicago,Boston,US,1,0800,2300
ma chicago,Boston,US,2,0800,2300
ma chicago,Boston,US,3,0800,2300
ma chicago,Boston,US,4,0800,0100
ma chicago,Boston,US,5,0900,0100
ma chicago,Boston,US,6,0900,2100
ma chicago,San Jose,US,0,1000,2200
ma chicago,San Jose,US,1,1000,2200
ma chicago,San Jose,US,2,1000,2200
ma chicago,San Jose,US,3,1000,2200
ma chicago,San Jose,US,4,1000,2200
ma chicago,San Jose,US,5,1000,2200
ma chicago,San Jose,US,6,1000,2200
ma chicago,Boston,US,0,1730,2200
ma chicago,Boston,US,1,1730,2200
ma chicago,Boston,US,2,1730,2200
ma chicago,Boston,US,3,1730,2300
ma chicago,Boston,US,4,1730,2300
ma chicago,Boston,US,5,0900,2300
ma chicago,Boston,US,6,0900,2200
ma chicago,San Jose,US,0,0400,2300
ma chicago,San Jose,US,1,0400,2300
ma chicago,San Jose,US,2,0400,2300
ma chicago,San Jose,US,3,0400,2300
ma chicago,San Jose,US,4,0400,2300
ma chicago,San Jose,US,5,0400,2300
ma chicago,San Jose,US,6,0500,2300
ma chicago,Birmingham,US,0,1100,2130
ma chicago,Birmingham,US,1,1100,2130
ma chicago,Birmingham,US,2,1100,2130
ma chicago,Birmingham,US,3,1100,2130
ma chicago,Birmingham,US,4,1100,2130
ma chicago,Birmingham,US,5,1100,2130
ma chicago,Birmingham,US,6,1100,2130
ma chicago,Las Vegas,US,0,1100,1500
ma chicago,Las Vegas,US,1,1100,1730
ma chicago,Las Vegas,US,2,1100,1500
ma chicago,Las Vegas,US,3,1100,1730
ma chicago,Las Vegas,US,4,1100,1500
ma chicago,Phoenix,US,0,1100,0200
ma chicago,Phoenix,US,1,1100,0200
ma chicago,Phoenix,US,2,1100,0200
ma chicago,Phoenix,US,3,1100,0200
ma chicago,Phoenix,US,4,1100,0200
ma chicago,Phoenix,US,5,1100,0200
ma chicago,Phoenix,US,6,1000,0200
ma chicago,Seattle,US,0,1700,2300
ma chicago,Seattle,US,1,1700,2300
ma chicago,Seattle,US,2,1200,1500
ma chicago,Seattle,US,2,1700,2300
ma chicago,Seattle,US,3,1200,1500
ma chicago,Seattle,US,3,1700,2300
ma chicago,Seattle,US,4,1200,1500
ma chicago,Seattle,US,4,1700,0000
ma chicago,Seattle,US,5,1200,1500
ma chicago,Seattle,US,5,1700,0000
ma chicago,Astoria,US,0,1100,2300
ma chicago,Astoria,US,1,1100,2300
ma chicago,Astoria,US,2,1100,2300
ma chicago,Astoria,US,3,1100,2300
ma chicago,Astoria,US,4,1100,2300
ma chicago,Astoria,US,5,1100,2300
ma chicago,Astoria,US,6,1100,2300
ma chicago,Houston,US,0,1100,2200
ma chicago,Houston,US,1,1100,2200
ma chicago,Houston,US,2,1100,2200
ma chicago,Houston,US,3,1100,2200
ma chicago,Houston,US,4,1100,2300
ma chicago,Houston,US,5,1100,2300
ma chicago,Houston,US,6,1100,2200
ma chicago,Houston,US,0,1730,2230
ma chicago,Houston,US,1,1730,2300
ma chicago,Houston,US,2,1730,2300
ma chicago,Houston,US,3,1730,2300
ma chicago,Houston,US,4,1730,2330
ma chicago,Houston,US,5,1730,2330
ma chicago,Houston,US,6,1700,2200
ma chicago,Washington,US,0,0700,1800
ma chicago,Washington,US,1,0700,1800
ma chicago,Washington,US,2,0700,1800
ma chicago,Washington,US,3,0700,1800
ma chicago,Washington,US,4,0700,1800
ma chicago,Washington,US,5,0800,1500
ma chicago,San Jose,US,0,1000,2200
ma chicago,San Jose,US,1,1000,2200
ma chicago,San Jose,US,2,1000,2200
ma chicago,San Jose,US,3,1000,2200
ma chicago,San Jose,US,4,1000,2200
ma chicago,San Jose,US,5,1000,2200
ma chicago,San Jose,US,6,1000,2200
ma chicago,Washington,US,0,1100,2100
ma chicago,Washington,US,2,1100,2100
ma chicago,Washington,US,3,1100,2100
ma chicago,Washington,US,4,1100,2200
ma chicago,Washington,US,5,1100,2200
ma chicago,Washington,US,6,1100,2000
ma chicago,San Jose,US,0,0830,2000
ma chicago,San Jose,US,1,0830,2000
ma chicago,San Jose,US,2,0830,2000
ma chicago,San Jose,US,3,0830,2000
ma chicago,San Jose,US,4,0830,2000
ma chicago,San Jose,US,5,0830,2000
ma chicago,San Jose,US,6,0830,2000
ma chicago,Detroit,US,0,1000,2200
ma chicago,Detroit,US,1,1000,2200
ma chicago,Detroit,US,2,1000,2200
ma chicago,Detroit,US,3,1000,2200
ma chicago,Detroit,US,4,1000,0000
ma chicago,Detroit,US,5,1000,0000
ma chicago,Detroit,US,6,1000,2200
ma chicago,Boston,US,0,0800,2300
ma chicago,Boston,US,1,0800,2300
ma chicago,Boston,US,2,0800,2300
ma chicago,Boston,US,3,0800,2300
ma chicago,Boston,US,4,0800,2300
ma chicago,Boston,US,5,0800,2300
ma chicago,Boston,US,6,0800,2300
ma chicago,Las Vegas,US,0,0900,2100
ma chicago,Las Vegas,US,1,0900,2100
ma chicago,Las Vegas,US,2,0900,2100
ma chicago,Las Vegas,US,3,0900,2100
ma chicago,Las Vegas,US,4,0900,2100
ma chicago,Las Vegas,US,5,0900,2100
ma chicago,Las Vegas,US,6,0900,1700
ma chicago,San Jose,US,0,1000,2200
ma chicago,San Jose,US,1,1000,2200
ma chicago,San Jose,US,2,1000,2200
ma chicago,San Jose,US,3,1000,2200
ma chicago,San Jose,US,4,1000,2200
ma chicago,San Jose,US,5,1000,2200
ma chicago,San Jose,US,6,1000,2200
ma chicago,Houston,US,0,1100,2100
ma chicago,Houston,US,1,1100,2100
ma chicago,Houston,US,2,1100,2100
ma chicago,Houston,US,3,1100,2100
ma chicago,Houston,US,4,1100,2100
ma chicago,Houston,US,5,1100,2100
ma chicago,Houston,US,6,1100,2100
ma chicago,Houston,US,0,1100,2230
ma chicago,Houston,US,1,1100,2230
ma chicago,Houston,US,2,1100,2230
ma chicago,Houston,US,3,1100,2230
ma chicago,Houston,US,4,1100,2300
ma chicago,Houston,US,5,1100,2300
ma chicago,Houston,US,6,1200,2230
ma chicago,Washington,US,0,1130,2200
ma chicago,Washington,US,1,1130,2200
ma chicago,Washington,US,2,1130,2200
ma chicago,Washington,US,3,1130,2200
ma chicago,Washington,US,4,1130,0300
ma chicago,Washington,US,5,1130,0300
ma chicago,Washington,US,6,1130,2200
ma chicago,Denver,US,0,1100,2100
ma chicago,Denver,US,1,1100,2100
ma chicago,Denver,US,2,1100,2100
ma chicago,Denver,US,3,1100,2200
ma chicago,Denver,US,4,1100,2200
ma chicago,Denver,US,5,1100,2200
ma chicago,Denver,US,6,1100,2100
ma chicago,Denver,US,0,1100,2100
ma chicago,Denver,US,1,1100,2100
ma chicago,Denver,US,2,1100,2100
ma chicago,Denver,US,3,1100,2100
ma chicago,Denver,US,4,1100,2200
ma chicago,Denver,US,5,1100,2200
ma chicago,Denver,US,6,1200,2100
ma chicago,Detroit,US,0,0700,1600
ma chicago,Detroit,US,1,0700,1600
ma chicago,Detroit,US,2,0700,1600
ma chicago,Detroit,US,3,0700,1600
ma chicago,Detroit,US,4,0700,1600
ma chicago,Detroit,US,5,0700,1600
ma chicago,Charlotte,US,0,0000,0000
ma chicago,Charlotte,US,1,0000,0000
ma chicago,Charlotte,US,2,0000,0000
ma chicago,Charlotte,US,3,0000,0000
ma chicago,Charlotte,US,4,0000,0000
ma chicago,Charlotte,US,5,0000,0000
ma chicago,Charlotte,US,6,0000,0000
ma chicago,Brooklyn,US,0,1630,0200
ma chicago,Brooklyn,US,1,1630,0200
ma chicago,Brooklyn,US,2,1630,0200
ma chicago,Brooklyn,US,3,1630,0400
ma chicago,Brooklyn,US,4,1630,0400
ma chicago,Brooklyn,US,5,1130,0400
ma chicago,Brooklyn,US,6,1130,0000
ma chicago,New York,US,0,1200,2230
ma chicago,New York,US,1,1200,2230
ma chicago,New York,US,2,1200,2230
ma chicago,New York,US,3,1200,2230
ma chicago,New York,US,4,1200,2300
ma chicago,New York,US,5,1200,2300
ma chicago,New York,US,6,1200,2230
ma chicago,Houston,US,0,1100,0000
ma chicago,Houston,US,1,1100,0000
ma chicago,Houston,US,2,1100,0000
ma chicago,Houston,US,3,1100,0000
ma chicago,Houston,US,4,1100,0200
ma chicago,Houston,US,5,1100,0200
ma chicago,Houston,US,6,1100,0000
ma chicago,Houston,US,0,1100,1900
ma chicago,Houston,US,1,1100,1900
ma chicago,Houston,US,2,1100,1900
ma chicago,Houston,US,3,1100,1900
ma chicago,Houston,US,4,1100,1900
ma chicago,Houston,US,5,1200,1800
ma chicago,Detroit,US,0,1100,2200
ma chicago,Detroit,US,1,1100,2200
ma chicago,Detroit,US,2,1100,2200
ma chicago,Detroit,US,3,1100,2200
ma chicago,Detroit,US,4,1100,0000
ma chicago,Detroit,US,5,1100,0000
ma chicago,Charlotte,US,0,1100,2200
ma chicago,Charlotte,US,1,1100,2200
ma chicago,Charlotte,US,2,1100,2300
ma chicago,Charlotte,US,3,1100,2300
ma chicago,Charlotte,US,4,1100,0000
ma chicago,Charlotte,US,5,1100,0000
ma chicago,Charlotte,US,6,1100,2200
ma chicago,Charlotte,US,0,1100,2200
ma chicago,Charlotte,US,1,1100,2200
ma chicago,Charlotte,US,2,1100,2200
ma chicago,Charlotte,US,3,1100,2200
ma chicago,Charlotte,US,4,1100,2200
ma chicago,Charlotte,US,5,1100,2200
ma chicago,Charlotte,US,6,1100,2100
ma chicago,Boston,US,0,0600,1500
ma chicago,Boston,US,1,0600,1500
ma chicago,Boston,US,2,0600,1500
ma chicago,Boston,US,3,0600,1500
ma chicago,Boston,US,4,0600,1500
ma chicago,Boston,US,5,0600,1500
ma chicago,Boston,US,6,0600,1500
ma chicago,Detroit,US,0,0600,1430
ma chicago,Detroit,US,1,0600,1430
ma chicago,Detroit,US,2,0600,1430
ma chicago,Detroit,US,3,0600,1430
ma chicago,Detroit,US,4,0600,1430
ma chicago,Detroit,US,5,0500,1430
ma chicago,Detroit,US,0,0700,1500
ma chicago,Detroit,US,1,0700,1500
ma chicago,Detroit,US,2,0700,1500
ma chicago,Detroit,US,3,0700,1500
ma chicago,Detroit,US,4,0700,1500
ma chicago,Detroit,US,5,0700,1500
ma chicago,Seattle,US,0,0930,2000
ma chicago,Seattle,US,1,0930,2000
ma chicago,Seattle,US,2,0930,2000
ma chicago,Seattle,US,3,0930,2000
ma chicago,Seattle,US,4,0930,2000
ma chicago,Seattle,US,5,0930,2000
